wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
pale,14191,31.53555556,0.318591764,p/eI/l,_/_/p/e/l/_/_/,_/_/p/a/l/e/_/_/,119.1259837
suit,41217,91.59333333,0.414277577,s/u/t,_/_/s/u/t/_/_/,_/_/s/u/i/t/_/_/,203.0197035
slump,5507,12.23777778,0.236320364,sl/@/mp,_/s/l/^/m/p/_/,_/s/l/u/m/p/_/_/,74.20916385
up,1026308,2280.684444,0.707446523,/@/p,_/_/_/^/p/_/_/,_/_/_/u/p/_/_/_/,1000
us,417833,928.5177778,0.625289988,/@/s,_/_/_/^/s/_/_/,_/_/_/u/s/_/_/_/,646.4000309
scratch,10879,24.17555556,0.295128749,skr/&/tS/,s/k/r/@/C/_/_/,s/c/r/a/t/c/h/_/,104.3024448
young,184496,409.9911111,0.55062714,/j/@/N/,_/_/j/^/G/_/_/,_/_/y/o/u/n/g/_/,429.5299757
prig,44,0.097777778,0.05,pr/I/g,_/p/r/I/g/_/_/,_/p/r/i/g/_/_/_/,6.633249581
wipe,14855,33.01111111,0.322649601,w/aI/p,_/_/w/Y/p/_/_/,_/_/w/i/p/e/_/_/,121.8810896
eve,6657,14.79333333,0.252469207,/i/v,_/_/_/i/v/_/_/,_/_/_/e/v/e/_/_/,81.59044062
try,343744,763.8755556,0.607454145,tr/aI/,_/t/r/Y/_/_/_/,_/t/r/y/_/_/_/_/,586.2968531
race,71428,158.7288889,0.464162402,r/eI/s,_/_/r/e/s/_/_/,_/_/r/a/c/e/_/_/,267.2601729
trite,335,0.744444444,0.050907235,tr/aI/t,_/t/r/Y/t/_/_/,_/t/r/i/t/e/_/_/,18.30300522
rack,10147,22.54888889,0.289017819,r/&/k,_/_/r/@/k/_/_/,_/_/r/a/c/k/_/_/,100.7323185
pledge,9695,21.54444444,0.28502986,pl/E/dZ/,_/p/l/E/J/_/_/,_/p/l/e/d/g/e/_/,98.46319109
punch,12786,28.41333333,0.309361957,p/@/n/tS/,_/_/p/^/n/C/_/,_/_/p/u/n/c/h/_/,113.0751962
screech,2655,5.9,0.176711051,skr/i/tS/,s/k/r/i/C/_/_/,s/c/r/e/e/c/h/_/,51.52669211
hootch,22,0.048888889,0.05,h/u/tS/,_/_/h/u/C/_/_/,_/_/h/o/o/t/c/h/,4.69041576
pawn,1413,3.14,0.129976631,p/O/n,_/_/p/a/n/_/_/,_/_/p/a/w/n/_/_/,37.58989226
slim,5978,13.28444444,0.243282277,sl/I/m,_/s/l/I/m/_/_/,_/s/l/i/m/_/_/_/,77.31752712
slip,28597,63.54888889,0.38126923,sl/I/p,_/s/l/I/p/_/_/,_/s/l/i/p/_/_/_/,169.1064753
nones,17,0.037777778,0.05,n/oU/nz,_/_/n/^/n/z/_/,_/_/n/o/n/e/s/_/,4.123105626
hawk,6003,13.34,0.243637405,h/O/k,_/_/h/a/k/_/_/,_/_/h/a/w/k/_/_/,77.47902942
sprue,18,0.04,0.05,spr/u/,s/p/r/u/_/_/_/,s/p/r/u/e/_/_/_/,4.242640687
writ,512,1.137777778,0.069509559,r/I/t,_/_/r/I/t/_/_/,_/w/r/i/t/_/_/_/,22.627417
move,186344,414.0977778,0.55153676,m/u/v,_/_/m/u/v/_/_/,_/_/m/o/v/e/_/_/,431.6758043
swain,19,0.042222222,0.05,sw/eI/n,_/s/w/e/n/_/_/,_/s/w/a/i/n/_/_/,4.358898944
dock,7338,16.30666667,0.260840715,d/A/k,_/_/d/a/k/_/_/,_/_/d/o/c/k/_/_/,85.66212699
truth,51392,114.2044444,0.434266901,tr/u/T/,_/t/r/u/T/_/_/,_/t/r/u/t/h/_/_/,226.698037
mete,438,0.973333333,0.062186611,m/i/t,_/_/m/i/t/_/_/,_/_/m/e/t/e/_/_/,20.92844954
graze,2293,5.095555556,0.16537006,gr/eI/z,_/g/r/e/z/_/_/,_/g/r/a/z/e/_/_/,47.88527958
loo,284,0.631111111,0.05,l/u/,_/_/l/u/_/_/_/,_/_/l/o/o/_/_/_/,16.85229955
prang,22,0.048888889,0.05,pr/&/N/,_/p/r/@/G/_/_/,_/p/r/a/n/g/_/_/,4.69041576
prank,924,2.053333333,0.102122018,pr/&/N/k,_/p/r/@/G/k/_/,_/p/r/a/n/k/_/_/,30.39736831
vouch,525,1.166666667,0.070737604,v/AU/tS/,_/_/v/A/C/_/_/,_/_/v/o/u/c/h/_/,22.91287847
lox,139,0.308888889,0.05,l/A/ks,_/_/l/a/k/s/_/,_/_/l/o/x/_/_/_/,11.78982612
trike,45,0.1,0.05,tr/aI/k,_/t/r/Y/k/_/_/,_/t/r/i/k/e/_/_/,6.708203932
lilt,387,0.86,0.056775308,l/I/lt,_/_/l/I/l/t/_/,_/_/l/i/l/t/_/_/,19.67231557
face,225912,502.0266667,0.569114268,f/eI/s,_/_/f/e/s/_/_/,_/_/f/a/c/e/_/_/,475.3020093
fact,185204,411.5644444,0.5509767,f/&/kt,_/_/f/@/k/t/_/,_/_/f/a/c/t/_/_/,430.3533432
bring,201019,446.7088889,0.558455918,br/I/N/,_/b/r/I/G/_/_/,_/b/r/i/n/g/_/_/,448.3514247
brine,871,1.935555556,0.098523138,br/aI/n,_/b/r/Y/n/_/_/,_/b/r/i/n/e/_/_/,29.51270913
brink,2637,5.86,0.176179142,br/I/N/k,_/b/r/I/G/k/_/,_/b/r/i/n/k/_/_/,51.35172831
should,354896,788.6577778,0.610371379,/S/U/d,_/_/S/U/d/_/_/,_/s/h/o/u/l/d/_/,595.7314831
means,32805,72.9,0.393646636,m/i/nz,_/_/m/i/n/z/_/,_/_/m/e/a/n/s/_/,181.1215062
smash,6078,13.50666667,0.244694593,sm/&/S/,_/s/m/@/S/_/_/,_/s/m/a/s/h/_/_/,77.96152897
mien,303,0.673333333,0.05,m/i/n,_/_/m/i/n/_/_/,_/_/m/i/e/n/_/_/,17.40689519
butte,854,1.897777778,0.097338134,b/j/u/t,_/_/b/W/t/_/_/,_/_/b/u/t/t/e/_/,29.22327839
site,88411,196.4688889,0.483567294,s/aI/t,_/_/s/Y/t/_/_/,_/_/s/i/t/e/_/_/,297.3398729
drink,52132,115.8488889,0.435563581,dr/I/N/k,_/d/r/I/G/k/_/,_/d/r/i/n/k/_/_/,228.3243307
flesh,11380,25.28888889,0.299087697,fl/E/S/,_/f/l/E/S/_/_/,_/f/l/e/s/h/_/_/,106.6770828
clipped,313,0.695555556,0.05,kl/I/pt,_/k/l/I/p/t/_/,_/c/l/i/p/p/e/d/,17.69180601
glyph,158,0.351111111,0.05,gl/I/f,_/g/l/I/f/_/_/,_/g/l/y/p/h/_/_/,12.56980509
drift,13223,29.38444444,0.312333735,dr/I/ft,_/d/r/I/f/t/_/,_/d/r/i/f/t/_/_/,114.991304
peal,392,0.871111111,0.057320206,p/i/l,_/_/p/i/l/_/_/,_/_/p/e/a/l/_/_/,19.79898987
lung,10611,23.58,0.292938489,l/@/N/,_/_/l/^/G/_/_/,_/_/l/u/n/g/_/_/,103.0097083
inn,7379,16.39777778,0.261321091,/I/n,_/_/_/I/n/_/_/,_/_/_/i/n/n/_/_/,85.90110593
ink,5689,12.64222222,0.239073684,/I/N/k,_/_/_/I/G/k/_/,_/_/_/i/n/k/_/_/,75.42545989
veil,3835,8.522222222,0.206179964,v/eI/l,_/_/v/e/l/_/_/,_/_/v/e/i/l/_/_/,61.92737682
vein,5708,12.68444444,0.239356399,v/eI/n,_/_/v/e/n/_/_/,_/_/v/e/i/n/_/_/,75.55130707
ghost,11316,25.14666667,0.298591406,g/oU/st,_/_/g/o/s/t/_/,_/g/h/o/s/t/_/_/,106.3766892
spew,1680,3.733333333,0.142229976,sp/j/u/,_/s/p/W/_/_/_/,_/s/p/e/w/_/_/_/,40.98780306
bike,21996,48.88,0.357683366,b/aI/k,_/_/b/Y/k/_/_/,_/_/b/i/k/e/_/_/,148.3104851
daze,1176,2.613333333,0.117528307,d/eI/z,_/_/d/e/z/_/_/,_/_/d/a/z/e/_/_/,34.2928564
whack,2147,4.771111111,0.160366097,w/&/k,_/_/w/@/k/_/_/,_/w/h/a/c/k/_/_/,46.33573135
pique,813,1.806666667,0.094415402,p/i/k,_/_/p/i/k/_/_/,_/_/p/i/q/u/e/_/,28.51315486
pinch,5670,12.6,0.238790092,p/I/n/tS/,_/_/p/I/n/C/_/,_/_/p/i/n/c/h/_/,75.29940239
chew,7387,16.41555556,0.261414529,/tS/u/,_/_/C/u/_/_/_/,_/c/h/e/w/_/_/_/,85.94765849
speck,1614,3.586666667,0.139350287,sp/E/k,_/s/p/E/k/_/_/,_/s/p/e/c/k/_/_/,40.17461885
horn,9170,20.37777778,0.280168488,h/O/rn,_/_/h/o/r/n/_/,_/_/h/o/r/n/_/_/,95.76011696
frank,2411,5.357777778,0.169223443,fr/A/nk,_/f/r/a/n/k/_/,_/f/r/a/n/k/_/_/,49.10193479
crunch,5059,11.24222222,0.229167477,kr/@/n/tS/,_/k/r/^/n/C/_/,_/c/r/u/n/c/h/_/,71.12664761
gloss,2069,4.597777778,0.157576176,gl/A/s,_/g/l/a/s/_/_/,_/g/l/o/s/s/_/_/,45.48626166
farce,880,1.955555556,0.099144334,f/A/rs,_/_/f/a/r/s/_/,_/_/f/a/r/c/e/_/,29.66479395
beach,38453,85.45111111,0.407998016,b/i/tS/,_/_/b/i/C/_/_/,_/_/b/e/a/c/h/_/,196.094365
scull,267,0.593333333,0.05,sk/@/l,_/s/k/^/l/_/_/,_/s/c/u/l/l/_/_/,16.34013464
haste,1093,2.428888889,0.112734845,h/eI/st,_/_/h/e/s/t/_/,_/_/h/a/s/t/e/_/,33.06055051
south,69638,154.7511111,0.461855198,s/AU/T/,_/_/s/A/T/_/_/,_/_/s/o/u/t/h/_/,263.8901287
bane,588,1.306666667,0.076465998,b/eI/n,_/_/b/e/n/_/_/,_/_/b/a/n/e/_/_/,24.24871131
band,36748,81.66222222,0.403897855,b/&/nd,_/_/b/@/n/d/_/,_/_/b/a/n/d/_/_/,191.6976787
bang,10189,22.64222222,0.289379705,b/&/N/,_/_/b/@/G/_/_/,_/_/b/a/n/g/_/_/,100.9405766
banc,100,0.222222222,0.05,b/&/N/k,_/_/b/@/G/k/_/,_/_/b/a/n/c/_/_/,10
crock,495,1.1,0.067878371,kr/A/k,_/k/r/a/k/_/_/,_/c/r/o/c/k/_/_/,22.24859546
good,674868,1499.706667,0.669115073,g/U/d,_/_/g/U/d/_/_/,_/_/g/o/o/d/_/_/,821.5034997
loge,33,0.073333333,0.05,l/oU/Z/,_/_/l/o/B/_/_/,_/_/l/o/g/e/_/_/,5.744562647
webbed,307,0.682222222,0.05,w/E/bd,_/_/w/E/b/d/_/,_/_/w/e/b/b/e/d/,17.52141547
hooked,227,0.504444444,0.05,h/U/kt,_/_/h/U/k/t/_/,_/_/h/o/o/k/e/d/,15.06651917
thick,26379,58.62,0.374002171,/T/I/k,_/_/T/I/k/_/_/,_/t/h/i/c/k/_/_/,162.4161322
realm,8113,18.02888889,0.269519863,r/E/lm,_/_/r/E/l/m/_/,_/_/r/e/a/l/m/_/,90.07219327
quaint,1588,3.528888889,0.138190502,kw/eI/nt,_/k/w/e/n/t/_/,_/_/q/u/a/i/n/t/,39.84971769
oomph,286,0.635555556,0.05,/U/mf,_/_/_/U/m/f/_/,_/_/_/o/o/m/p/h/,16.91153453
brat,984,2.186666667,0.106032357,br/&/t,_/b/r/@/t/_/_/,_/b/r/a/t/_/_/_/,31.36877428
bray,359,0.797777778,0.053662415,br/eI/,_/b/r/e/_/_/_/,_/b/r/a/y/_/_/_/,18.94729532
brag,2801,6.224444444,0.180914827,br/&/g,_/b/r/@/g/_/_/,_/b/r/a/g/_/_/_/,52.92447449
brad,50,0.111111111,0.05,br/&/d,_/b/r/@/d/_/_/,_/b/r/a/d/_/_/_/,7.071067812
bran,971,2.157777778,0.105199185,br/&/n,_/b/r/@/n/_/_/,_/b/r/a/n/_/_/_/,31.1608729
warmth,6255,13.9,0.247142163,w/O/rm/T/,_/_/w/o/r/m/T/,_/_/w/a/r/m/t/h/,79.08855796
baud,67,0.148888889,0.05,b/O/d,_/_/b/a/d/_/_/,_/_/b/a/u/d/_/_/,8.185352772
fest,1059,2.353333333,0.110696364,f/E/st,_/_/f/E/s/t/_/,_/_/f/e/s/t/_/_/,32.54228019
fess,262,0.582222222,0.05,f/E/s,_/_/f/E/s/_/_/,_/_/f/e/s/s/_/_/,16.18641406
aim,30452,67.67111111,0.386932859,/eI/m,_/_/_/e/m/_/_/,_/_/_/a/i/m/_/_/,174.5050143
ail,678,1.506666667,0.084073259,/eI/l,_/_/_/e/l/_/_/,_/_/_/a/i/l/_/_/,26.03843313
aid,32162,71.47111111,0.391860349,/eI/d,_/_/_/e/d/_/_/,_/_/_/a/i/d/_/_/,179.3376703
kale,864,1.92,0.098037053,k/eI/l,_/_/k/e/l/_/_/,_/_/k/a/l/e/_/_/,29.39387691
board,71490,158.8666667,0.464241283,b/oU/rd,_/_/b/o/r/d/_/,_/_/b/o/a/r/d/_/,267.3761395
posh,1006,2.235555556,0.107425281,p/A/S/,_/_/p/a/S/_/_/,_/_/p/o/s/h/_/_/,31.71750305
pose,20358,45.24,0.350750872,p/oU/z,_/_/p/o/z/_/_/,_/_/p/o/s/e/_/_/,142.6814634
phew,153,0.34,0.05,f/j/u/,_/_/f/W/_/_/_/,_/p/h/e/w/_/_/_/,12.36931688
khan,19,0.042222222,0.05,k/A/n,_/_/k/a/n/_/_/,_/k/h/a/n/_/_/_/,4.358898944
post,48183,107.0733333,0.428420971,p/oU/st,_/_/p/o/s/t/_/,_/_/p/o/s/t/_/_/,219.5062641
chafe,656,1.457777778,0.082271289,/tS/eI/f,_/_/C/e/f/_/_/,_/c/h/a/f/e/_/_/,25.61249695
chaff,224,0.497777778,0.05,/tS/&/f,_/_/C/@/f/_/_/,_/c/h/a/f/f/_/_/,14.96662955
nonce,28,0.062222222,0.05,n/A/ns,_/_/n/a/n/s/_/,_/_/n/o/n/c/e/_/,5.291502622
float,13203,29.34,0.312199814,fl/oU/t,_/f/l/o/t/_/_/,_/f/l/o/a/t/_/_/,114.904308
bound,5146,11.43555556,0.230600997,b/AU/nd,_/_/b/A/n/d/_/,_/_/b/o/u/n/d/_/,71.73562574
wan,5966,13.25777778,0.243111325,w/A/n,_/_/w/a/n/_/_/,_/_/w/a/n/_/_/_/,77.23988607
wag,1609,3.575555556,0.13912839,w/&/g,_/_/w/@/g/_/_/,_/_/w/a/g/_/_/_/,40.11234224
wad,1590,3.533333333,0.13828024,w/A/d,_/_/w/a/d/_/_/,_/_/w/a/d/_/_/_/,39.87480407
way,552736,1228.302222,0.650864185,w/eI/,_/_/w/e/_/_/_/,_/_/w/a/y/_/_/_/,743.4621712
wax,4856,10.79111111,0.225732572,w/&/ks,_/_/w/@/k/s/_/,_/_/w/a/x/_/_/_/,69.68500556
war,190948,424.3288889,0.553764368,w/A/r,_/_/w/o/r/_/_/,_/_/w/a/r/_/_/_/,436.9759719
"""true""",91364,203.0311111,0.486558168,tr/u/,_/t/r/u/_/_/_/,_/t/r/u/e/_/_/_/,302.2647846
ump,168,0.373333333,0.05,/@/mp,_/_/_/^/m/p/_/,_/_/_/u/m/p/_/_/,12.9614814
tush,17,0.037777778,0.05,t/U/S/,_/_/t/U/S/_/_/,_/_/t/u/s/h/_/_/,4.123105626
tusk,763,1.695555556,0.090719907,t/@/sk,_/_/t/^/s/k/_/,_/_/t/u/s/k/_/_/,27.62245463
grump,74,0.164444444,0.05,gr/@/mp,_/g/r/^/m/p/_/,_/g/r/u/m/p/_/_/,8.602325267
curse,8351,18.55777778,0.272027984,k/@/rs,_/_/k/^/r/s/_/,_/_/c/u/r/s/e/_/,91.38380601
prove,50648,112.5511111,0.432944416,pr/u/v,_/p/r/u/v/_/_/,_/p/r/o/v/e/_/_/,225.0511053
cay,36,0.08,0.05,k/eI/,_/_/k/e/_/_/_/,_/_/c/a/y/_/_/_/,6
car,150547,334.5488889,0.532073012,k/A/r,_/_/k/a/r/_/_/,_/_/c/a/r/_/_/_/,388.003866
cap,19368,43.04,0.346291114,k/&/p,_/_/k/@/p/_/_/,_/_/c/a/p/_/_/_/,139.1689621
caw,286,0.635555556,0.05,k/O/,_/_/k/a/_/_/_/,_/_/c/a/w/_/_/_/,16.91153453
cat,24919,55.37555556,0.368882919,k/&/t,_/_/k/@/t/_/_/,_/_/c/a/t/_/_/_/,157.8575307
can,1179517,2621.148889,0.720170695,k/&/n,_/_/k/@/n/_/_/,_/_/c/a/n/_/_/_/,1000
cam,952,2.115555556,0.10396766,k/&/m,_/_/k/@/m/_/_/,_/_/c/a/m/_/_/_/,30.85449724
cab,7422,16.49333333,0.261822205,k/&/b,_/_/k/@/b/_/_/,_/_/c/a/b/_/_/_/,86.15103017
cad,1479,3.286666667,0.133161662,k/&/d,_/_/k/@/d/_/_/,_/_/c/a/d/_/_/_/,38.45776905
cloche,104,0.231111111,0.05,kl/oU/S/,_/k/l/o/S/_/_/,_/c/l/o/c/h/e/_/,10.19803903
flank,4667,10.37111111,0.222414309,fl/&/N/k,_/f/l/@/G/k/_/,_/f/l/a/n/k/_/_/,68.31544481
forme,119,0.264444444,0.05,f/O/rm,_/_/f/o/r/m/_/,_/_/f/o/r/m/e/_/,10.90871211
rake,3264,7.253333333,0.193096164,r/eI/k,_/_/r/e/k/_/_/,_/_/r/a/k/e/_/_/,57.13142743
kerf,25,0.055555556,0.05,k/@/rf,_/_/k/^/r/f/_/,_/_/k/e/r/f/_/_/,5
kerb,42,0.093333333,0.05,k/@/rb,_/_/k/^/r/b/_/,_/_/k/e/r/b/_/_/,6.480740698
carp,997,2.215555556,0.106858009,k/A/rp,_/_/k/a/r/p/_/,_/_/c/a/r/p/_/_/,31.57530681
cart,8541,18.98,0.273982051,k/A/rt,_/_/k/a/r/t/_/,_/_/c/a/r/t/_/_/,92.4175308
carb,2526,5.613333333,0.172828885,k/A/rb,_/_/k/a/r/b/_/,_/_/c/a/r/b/_/_/,50.25932749
card,50391,111.98,0.432483112,k/A/rd,_/_/k/a/r/d/_/,_/_/c/a/r/d/_/_/,224.4793977
care,155544,345.6533333,0.53505164,k/@/r,_/_/k/E/r/_/_/,_/_/c/a/r/e/_/_/,394.3906693
drove,820,1.822222222,0.094921061,dr/oU/v,_/d/r/o/v/_/_/,_/d/r/o/v/e/_/_/,28.63564213
creche,149,0.331111111,0.05,kr/E/S/,_/k/r/E/S/_/_/,_/c/r/e/c/h/e/_/,12.20655562
checked,480,1.066666667,0.066414532,/tS/E/kt,_/_/C/E/k/t/_/,_/c/h/e/c/k/e/d/,21.9089023
yin,290,0.644444444,0.05,/j/I/n,_/_/j/I/n/_/_/,_/_/y/i/n/_/_/_/,17.02938637
yip,443,0.984444444,0.062700301,/j/I/p,_/_/j/I/p/_/_/,_/_/y/i/p/_/_/_/,21.04756518
quay,307,0.682222222,0.05,k/i/,_/_/k/i/_/_/_/,_/_/q/u/a/y/_/_/,17.52141547
quad,1566,3.48,0.137197529,kw/A/d,_/k/w/a/d/_/_/,_/_/q/u/a/d/_/_/,39.57271787
slay,1232,2.737777778,0.120626142,sl/eI/,_/s/l/e/_/_/_/,_/s/l/a/y/_/_/_/,35.09985755
slav,303,0.673333333,0.05,sl/A/v,_/s/l/a/v/_/_/,_/s/l/a/v/_/_/_/,17.40689519
slaw,444,0.986666667,0.062802694,sl/O/,_/s/l/a/_/_/_/,_/s/l/a/w/_/_/_/,21.07130751
slat,770,1.711111111,0.09124635,sl/&/t,_/s/l/@/t/_/_/,_/s/l/a/t/_/_/_/,27.74887385
slap,10006,22.23555556,0.28779234,sl/&/p,_/s/l/@/p/_/_/,_/s/l/a/p/_/_/_/,100.0299955
slam,12607,28.01555556,0.308116257,sl/&/m,_/s/l/@/m/_/_/,_/s/l/a/m/_/_/_/,112.2808978
slag,295,0.655555556,0.05,sl/&/g,_/s/l/@/g/_/_/,_/s/l/a/g/_/_/_/,17.17556404
slab,2877,6.393333333,0.183028964,sl/&/b,_/s/l/@/b/_/_/,_/s/l/a/b/_/_/_/,53.63767333
prick,1658,3.684444444,0.141280115,pr/i/k,_/p/r/I/k/_/_/,_/p/r/i/c/k/_/_/,40.71854614
price,98878,219.7288889,0.493754864,pr/aI/s,_/p/r/Y/s/_/_/,_/p/r/i/c/e/_/_/,314.448724
fifth,15165,33.7,0.324484157,f/I/f/T/,_/_/f/I/f/T/_/,_/_/f/i/f/t/h/_/,123.1462545
jolt,2659,5.908888889,0.176828834,/dZ/oU/lt,_/_/J/o/l/t/_/,_/_/j/o/l/t/_/_/,51.56549234
loath,581,1.291111111,0.075846937,l/oU/T/,_/_/l/o/T/_/_/,_/_/l/o/a/t/h/_/,24.10394159
spore,1623,3.606666667,0.13974835,sp/oU/r,_/s/p/o/r/_/_/,_/s/p/o/r/e/_/_/,40.28647416
sport,69489,154.42,0.461660497,sp/oU/rt,_/s/p/o/r/t/_/,_/s/p/o/r/t/_/_/,263.607663
blame,27827,61.83777778,0.378811271,bl/eI/m,_/b/l/e/m/_/_/,_/b/l/a/m/e/_/_/,166.814268
monk,4371,9.713333333,0.216962817,m/@/N/k,_/_/m/^/G/k/_/,_/_/m/o/n/k/_/_/,66.1135387
rube,58,0.128888889,0.05,r/u/b,_/_/r/u/b/_/_/,_/_/r/u/b/e/_/_/,7.615773106
these,586061,1302.357778,0.656215971,/D/i/z,_/_/D/i/z/_/_/,_/t/h/e/s/e/_/_/,765.5462102
trick,14342,31.87111111,0.319530493,tr/I/k,_/t/r/I/k/_/_/,_/t/r/i/c/k/_/_/,119.7580895
smelt,281,0.624444444,0.05,sm/E/lt,_/s/m/E/l/t/_/,_/s/m/e/l/t/_/_/,16.76305461
breeze,7777,17.28222222,0.265857674,br/i/z,_/b/r/i/z/_/_/,_/b/r/e/e/z/e/_/,88.18730067
wheat,6652,14.78222222,0.25240482,w/i/t,_/_/w/i/t/_/_/,_/w/h/e/a/t/_/_/,81.55979402
throb,1002,2.226666667,0.107173594,/T/r/A/b,_/T/r/a/b/_/_/,t/h/r/o/b/_/_/_/,31.65438358
seine,105,0.233333333,0.05,s/eI/n,_/_/s/e/n/_/_/,_/_/s/e/i/n/e/_/,10.24695077
throw,70195,155.9888889,0.462579394,/T/r/oU/,_/T/r/o/_/_/_/,t/h/r/o/w/_/_/_/,264.9433902
wolf,15881,35.29111111,0.328585853,w/U/lf,_/_/w/U/l/f/_/,_/_/w/o/l/f/_/_/,126.0198397
lob,772,1.715555556,0.091396207,l/A/b,_/_/l/a/b/_/_/,_/_/l/o/b/_/_/_/,27.78488798
jowl,379,0.842222222,0.055896665,/dZ/AU/l,_/_/J/A/l/_/_/,_/_/j/o/w/l/_/_/,19.46792233
log,13037,28.97111111,0.311080639,l/O/g,_/_/l/a/g/_/_/,_/_/l/o/g/_/_/_/,114.179683
lop,338,0.751111111,0.051256204,l/A/p,_/_/l/a/p/_/_/,_/_/l/o/p/_/_/_/,18.38477631
low,133692,297.0933333,0.521244397,l/oU/,_/_/l/o/_/_/_/,_/_/l/o/w/_/_/_/,365.6391664
lot,236507,525.5711111,0.573299223,l/A/t,_/_/l/a/t/_/_/,_/_/l/o/t/_/_/_/,486.3198536
leach,567,1.26,0.074596104,l/i/tS/,_/_/l/i/C/_/_/,_/_/l/e/a/c/h/_/,23.8117618
groan,4950,11,0.227339165,gr/oU/n,_/g/r/o/n/_/_/,_/g/r/o/a/n/_/_/,70.3562364
peat,1020,2.266666667,0.108300771,p/i/t,_/_/p/i/t/_/_/,_/_/p/e/a/t/_/_/,31.93743885
pear,3501,7.78,0.198755544,p/@/r,_/_/p/E/r/_/_/,_/_/p/e/a/r/_/_/,59.16924877
loose,16065,35.7,0.329610877,l/u/s,_/_/l/u/s/_/_/,_/_/l/o/o/s/e/_/,126.747781
whine,4115,9.144444444,0.211970969,w/aI/n,_/_/w/Y/n/_/_/,_/w/h/i/n/e/_/_/,64.14826576
glitch,1202,2.671111111,0.118979642,gl/I/t/S/,_/g/l/I/t/C/_/,_/g/l/i/t/c/h/_/,34.66987165
klutz,92,0.204444444,0.05,kl/@/ts,_/k/l/^/t/s/_/,_/k/l/u/t/z/_/_/,9.591663047
gauche,218,0.484444444,0.05,g/oU/S/,_/_/g/o/S/_/_/,_/_/g/a/u/c/h/e/,14.76482306
cowl,198,0.44,0.05,k/AU/l,_/_/k/A/l/_/_/,_/_/c/o/w/l/_/_/,14.07124728
wave,47444,105.4311111,0.427020099,w/eI/v,_/_/w/e/v/_/_/,_/_/w/a/v/e/_/_/,217.8164365
sneak,7215,16.03333333,0.259384264,sn/i/k,_/s/n/i/k/_/_/,_/s/n/e/a/k/_/_/,84.9411561
drear,17,0.037777778,0.05,dr/i/r,_/d/r/i/r/_/_/,_/d/r/e/a/r/_/_/,4.123105626
dread,4059,9.02,0.210841722,dr/E/d,_/d/r/E/d/_/_/,_/d/r/e/a/d/_/_/,63.71028174
dream,60553,134.5622222,0.44915405,dr/i/m,_/d/r/i/m/_/_/,_/d/r/e/a/m/_/_/,246.0751918
help,302580,672.4,0.595800984,h/E/lp,_/_/h/E/l/p/_/,_/_/h/e/l/p/_/_/,550.0727225
slouch,1222,2.715555556,0.120080595,sl/AU/tS/,_/s/l/A/C/_/_/,_/s/l/o/u/c/h/_/,34.95711659
soon,87892,195.3155556,0.483031384,s/u/n,_/_/s/u/n/_/_/,_/_/s/o/o/n/_/_/,296.4658496
held,140,0.311111111,0.05,h/E/ld,_/_/h/E/l/d/_/,_/_/h/e/l/d/_/_/,11.83215957
soot,895,1.988888889,0.100170379,s/U/t,_/_/s/U/t/_/_/,_/_/s/o/o/t/_/_/,29.9165506
hell,31852,70.78222222,0.390986532,h/E/l,_/_/h/E/l/_/_/,_/_/h/e/l/l/_/_/,178.4712862
ya,4992,11.09333333,0.228047986,/j/@/,_/_/j/^/_/_/_/,_/_/y/a/_/_/_/_/,70.65408693
ye,3234,7.186666667,0.192354165,/j/i/,_/_/j/i/_/_/_/,_/_/y/e/_/_/_/_/,56.86826883
iff,71,0.157777778,0.05,/I/f,_/_/_/I/f/_/_/,_/_/_/i/f/f/_/_/,8.426149773
launch,31299,69.55333333,0.389406724,l/O/n/tS/,_/_/l/a/n/C/_/,_/_/l/a/u/n/c/h/,176.9152339
blush,3832,8.515555556,0.20611589,bl/@/S/,_/b/l/^/S/_/_/,_/b/l/u/s/h/_/_/,61.90315016
scheme,12570,27.93333333,0.307856636,sk/i/m,_/s/k/i/m/_/_/,s/c/h/e/m/e/_/_/,112.1160113
trance,1199,2.664444444,0.118813351,tr/&/ns,_/t/r/@/n/s/_/,_/t/r/a/n/c/e/_/,34.62657939
mace,308,0.684444444,0.05,m/eI/s,_/_/m/e/s/_/_/,_/_/m/a/c/e/_/_/,17.54992877
hewn,208,0.462222222,0.05,h/j/u/n,_/_/h/W/n/_/_/,_/_/h/e/w/n/_/_/,14.4222051
stamp,9119,20.26444444,0.279682178,st/&/mp,_/s/t/@/m/p/_/,_/s/t/a/m/p/_/_/,95.49345527
damp,5699,12.66444444,0.23922259,d/&/mp,_/_/d/@/m/p/_/,_/_/d/a/m/p/_/_/,75.4917214
damn,15855,35.23333333,0.328440082,d/&/m,_/_/d/@/m/_/_/,_/_/d/a/m/n/_/_/,125.9166391
dame,1190,2.644444444,0.118312655,d/eI/m,_/_/d/e/m/_/_/,_/_/d/a/m/e/_/_/,34.49637662
ghee,89,0.197777778,0.05,g/i/,_/_/g/i/_/_/_/,_/g/h/e/e/_/_/_/,9.433981132
loon,602,1.337777778,0.077691693,l/u/n,_/_/l/u/n/_/_/,_/_/l/o/o/n/_/_/,24.53568829
loom,5260,11.68888889,0.232446032,l/u/m,_/_/l/u/m/_/_/,_/_/l/o/o/m/_/_/,72.52585746
