macho,"['macho', 'jj', 1385]"
taconite,"['taconite', 'nn1', 27]"
flatbed,"['flatbed', 'jj', 430]"
jerk,"['jerked', 'vvd', 2189, 'jerk', 'nn1', 1922, 'jerking', 'vvg', 850, 'jerk', 'vv0', 775, 'jerks', 'vvz', 673, 'jerked', 'vvn', 534, 'jerks', 'nn2', 499]"
intake,"['intake', 'nn1', 4213, 'intakes', 'nn2', 272]"
choice,"['choice', 'nn1', 50053, 'choices', 'nn2', 19172, 'choice', 'jj', 289, 'choicest', 'jjt', 125]"
embark,"['embarked', 'vvn', 974, 'embark', 'vv0', 953, 'embarked', 'vvd', 697, 'embarks', 'vvz', 185]"
gloomy,"['gloomy', 'jj', 1615, 'gloomier', 'jjr', 64]"
knapsack,"['knapsack', 'nn1', 495]"
southpaw,"['southpaw', 'nn1', 71]"
bestiary,"['bestiary', 'nn1', 47]"
exact,"['exact', 'jj', 10105, 'exact', 'vv0', 436, 'exacted', 'vvn', 180, 'exacts', 'vvz', 151, 'exacted', 'vvd', 93]"
minute,"['minutes', 'nn2', 115240, 'minute', 'nn1', 36437, 'minute', 'jj', 1646, 'minutes', 'vvz', 275, 'minute', 'vv0', 48, 'minutest', 'jjt', 40]"
homebody,"['homebody', 'nn1', 96]"
skewed,"['skewed', 'jj', 463]"
skewer,"['skewers', 'nn2', 868, 'skewer', 'nn1', 501, 'skewered', 'vvd', 149, 'skewered', 'vvn', 91]"
reimpose,"['reimpose', 'vv0', 47]"
meadow,"['meadows', 'nn2', 2523, 'meadow', 'nn1', 2293]"
righties,"['righties', 'nn2', 54]"
hindered,"['hindered', 'jj', 24]"
headset,"['headset', 'nn1', 1269, 'headsets', 'nn2', 342]"
bakeshop,"['bakeshop', 'nn1', 24]"
ufo,"['UFO', 'nn1', 925]"
boost,"['boost', 'vv0', 5438, 'boost', 'nn1', 3846, 'boosting', 'vvg', 1507, 'boosts', 'vvz', 861, 'boosted', 'vvn', 767, 'boosted', 'vvd', 733, 'boosts', 'nn2', 74]"
utricle,"['utricle', 'nn1', 16]"
draftee,"['draftees', 'nn2', 208, 'draftee', 'nn1', 77]"
drafted,"['drafted', 'jj', 63]"
fragrant,"['fragrant', 'jj', 2199]"
coccyx,"['coccyx', 'nn1', 34]"
honour,"['honour', 'nn1', 308, 'honour', 'vv0', 57, 'honours', 'nn2', 41, 'honoured', 'vvn', 30]"
address,"['address', 'vv0', 21501, 'address', 'nn1', 20083]"
rework,"['rework', 'vv0', 290, 'reworked', 'vvn', 245, 'reworked', 'vvd', 149, 'reworks', 'vvz', 53]"
mafioso,"['mafioso', 'nn1', 77]"
enroll,"['enrolled', 'vvn', 4245, 'enroll', 'vv0', 1854, 'enrolled', 'vvd', 1469, 'enrolls', 'vvz', 143]"
ref,"['ref', 'nn1', 637, 'refs', 'nn2', 163]"
fledge,"['fledged', 'vvd', 53, 'fledge', 'vv0', 40, 'fledged', 'vvn', 24]"
dusty,"['dusty', 'jj', 5432, 'dustier', 'jjr', 20]"
impacted,"['impacted', 'jj', 129]"
queue,"['queue', 'nn1', 675, 'queues', 'nn2', 195, 'queuing', 'vvg', 174, 'queue', 'vv0', 131, 'queued', 'vvd', 85, 'queued', 'vvn', 35, 'queueing', 'vvg', 21]"
sprouted,"['sprouted', 'jj', 59]"
stencil,"['stencil', 'nn1', 252, 'stencils', 'nn2', 173, 'stencil', 'vv0', 18]"
influx,"['influx', 'nn1', 2141, 'influxes', 'nn2', 43]"
instar,"['instar', 'nn1', 23]"
houseman,"['houseman', 'nn1', 59]"
abash,"['abashed', 'vvn', 31]"
moonrise,"['moonrise', 'nn1', 76]"
fakery,"['fakery', 'nn1', 94]"
working,"['workings', 'nn2', 1633]"
perished,"['perished', 'jj', 18]"
pooped,"['pooped', 'jj', 38]"
sisterly,"['sisterly', 'jj', 125]"
vigour,"['vigour', 'nn1', 38]"
opposed,"['opposed', 'ii', 7422, 'opposed', 'jj', 234]"
etude,"['etude', 'nn1', 116, 'etudes', 'nn2', 93]"
familar,"['familar', 'jj', 23]"
dampness,"['dampness', 'nn1', 377]"
tinea,"['tinea', 'nn1', 21]"
megaton,"['megatons', 'nn2', 85, 'megaton', 'nn1', 34]"
tundra,"['tundra', 'nn1', 1136, 'tundras', 'nn2', 23]"
consoler,"['consoler', 'nn1', 18]"
entrepot,"['entrepot', 'nn1', 23]"
currency,"['currency', 'nn1', 7645]"
abortion,"['abortion', 'nn1', 17545]"
ammonite,"['ammonite', 'nn1', 22]"
admired,"['admired', 'jj', 336]"
matzo,"['matzo', 'nn1', 234]"
admirer,"['admirers', 'nn2', 1088, 'admirer', 'nn1', 703]"
septic,"['septic', 'jj', 958]"
vainly,"['vainly', 'rr', 257]"
ounce,"['ounces', 'nn2', 5424, 'ounce', 'nn1', 2508]"
meddler,"['meddler', 'nn1', 51]"
telepath,"['telepath', 'nn1', 31]"
mythos,"['mythos', 'nn2', 105]"
fueled,"['fueled', 'jj', 77]"
laxative,"['laxative', 'nn1', 94, 'laxative', 'jj', 77]"
stapes,"['stapes', 'nn2', 209, 'stapes', 'nn1', 21]"
pulley,"['pulley', 'nn1', 388, 'pulleys', 'nn2', 319]"
mangy,"['mangy', 'jj', 202]"
oculus,"['oculus', 'nn1', 24]"
puller,"['puller', 'nn1', 93, 'pullers', 'nn2', 81]"
pullet,"['pullet', 'nn1', 18]"
quadrant,"['quadrant', 'nn1', 517]"
sandbox,"['sandbox', 'nn1', 426]"
mango,"['mango', 'nn1', 1439, 'mangoes', 'nn2', 491, 'mangos', 'nn2', 105]"
swollen,"['swollen', 'jj', 1845]"
skirmish,"['skirmish', 'nn1', 476]"
mange,"['mange', 'nn1', 65]"
pulled,"['pulled', 'jj', 330]"
blowup,"['blowup', 'nn1', 199, 'blowups', 'nn2', 63]"
webpage,"['webpage', 'nn1', 86, 'webpages', 'nn2', 20]"
yearn,"['yearning', 'vvg', 725, 'yearn', 'vv0', 648, 'yearned', 'vvd', 445, 'yearns', 'vvz', 239, 'yearned', 'vvn', 220]"
penlight,"['penlight', 'nn1', 143]"
wormlike,"['wormlike', 'jj', 55]"
jig,"['jig', 'nn1', 884, 'jigs', 'nn2', 520, 'jigging', 'vvg', 172, 'jig', 'vv0', 50, 'jigged', 'vvd', 25]"
overlord,"['overlord', 'nn1', 142]"
jib,"['jib', 'nn1', 128]"
sniffle,"['sniffled', 'vvd', 157, 'sniffles', 'vvz', 83, 'sniffle', 'nn1', 58, 'sniffle', 'vv0', 56]"
cinchona,"['cinchona', 'nn1', 20]"
troubled,"['troubled', 'jj', 5692]"
milker,"['milkers', 'nn2', 22]"
apron,"['apron', 'nn1', 2189, 'aprons', 'nn2', 439]"
civilian,"['civilian', 'jj', 11177, 'civilian', 'nn1', 1381]"
bashful,"['bashful', 'jj', 264]"
sorter,"['sorter', 'nn1', 82, 'sorters', 'nn2', 55]"
drilling,"['drilling', 'nn1', 2673]"
sorted,"['sorted', 'jj', 36]"
bedevil,"['bedevil', 'vv0', 99, 'bedevils', 'vvz', 38]"
frontage,"['frontage', 'nn1', 147]"
aft,"['aft', 'jj', 758, 'aft', 'rr', 694]"
hickory,"['hickory', 'nn1', 809]"
plunk,"['plunked', 'vvd', 315, 'plunk', 'vv0', 255, 'plunking', 'vvg', 124, 'plunks', 'vvz', 67, 'plunked', 'vvn', 54]"
quarter,"['quarter', 'nn1', 23102, 'quarters', 'nn2', 7871, 'quarter', 'vv0', 37]"
quartet,"['quartet', 'nn1', 1984, 'quartets', 'nn2', 272]"
retrieve,"['retrieve', 'vv0', 2705]"
receipt,"['receipt', 'nn1', 1803, 'receipts', 'nn2', 1787]"
sponsor,"['sponsors', 'nn2', 3535, 'sponsor', 'nn1', 2651, 'sponsor', 'vv0', 1537, 'sponsors', 'vvz', 577]"
honduran,"['honduran', 'jj', 446]"
troll,"['troll', 'nn1', 1017, 'trolling', 'vvg', 736, 'trolls', 'nn2', 505, 'trolled', 'vvd', 98, 'trolled', 'vvn', 18]"
grandad,"['grandad', 'nn1', 60]"
internee,"['internee', 'nn1', 18]"
trauma,"['trauma', 'nn1', 6564, 'traumas', 'nn2', 496]"
internet,"['internet', 'nn1', 31051]"
inwardly,"['inwardly', 'rr', 616]"
grandma,"['grandma', 'nn1', 5494, 'grandmas', 'nn2', 116]"
newsie,"['newsies', 'nn2', 158]"
byte,"['bytes', 'nn2', 499, 'byte', 'nn1', 370]"
modest,"['modest', 'jj', 11080]"
benching,"['benching', 'nn1', 39]"
initiate,"['initiate', 'vv0', 2836]"
quibble,"['quibble', 'vv0', 276, 'quibble', 'nn1', 118, 'quibbles', 'nn2', 88, 'quibbled', 'vvd', 23]"
midfoot,"['midfoot', 'jj', 71]"
neglect,"['neglect', 'nn1', 3256, 'neglect', 'vv0', 1394, 'neglects', 'vvz', 350]"
emotion,"['emotions', 'nn2', 10699, 'emotion', 'nn1', 7836]"
gunshot,"['gunshot', 'nn1', 1433, 'gunshots', 'nn2', 805]"
spoked,"['spoked', 'jj', 25]"
saving,"['savings', 'nn2', 15789, 'saving', 'nn1', 10528]"
gunshop,"['gunshop', 'nn1', 17]"
symmetry,"['symmetry', 'nn1', 1510]"
spoken,"['spoken', 'jj', 1726]"
reprisal,"['reprisal', 'nn1', 330]"
one,"['one', 'mc', 878532, 'one', 'pn', 422033, 'one', 'jj', 83]"
mignon,"['mignon', 'nn1', 228]"
veldt,"['veldt', 'nn1', 65]"
plotless,"['plotless', 'jj', 31]"
nubian,"['nubian', 'jj', 145, 'nubians', 'nn2', 69]"
teardown,"['teardown', 'nn1', 37]"
stifled,"['stifled', 'jj', 118]"
shawl,"['shawl', 'nn1', 1029, 'shawls', 'nn2', 299]"
brewpub,"['brewpub', 'nn1', 68, 'brewpubs', 'nn2', 29]"
snatch,"['snatched', 'vvd', 1653, 'snatch', 'vv0', 918, 'snatched', 'vvn', 686, 'snatches', 'vvz', 551, 'snatches', 'nn2', 224, 'snatch', 'nn1', 166]"
almond,"['almonds', 'nn2', 1917, 'almond', 'nn1', 1366]"
portside,"['portside', 'nn1', 81]"
sioux,"['sioux', 'jj', 989]"
rehab,"['rehab', 'nn1', 2327, 'rehabbed', 'vvd', 47, 'rehabs', 'nn2', 43, 'rehabbed', 'vvn', 28]"
unburied,"['unburied', 'jj', 65]"
shakeup,"['shakeup', 'nn1', 223, 'shakeups', 'nn2', 30]"
illness,"['illness', 'nn1', 13594]"
koranic,"['koranic', 'jj', 128]"
turned,"['turned', 'jj', 218]"
auroral,"['auroral', 'jj', 105]"
balsam,"['balsam', 'nn1', 292, 'balsams', 'nn2', 25]"
borough,"['borough', 'nn1', 927, 'boroughs', 'nn2', 361]"
pimply,"['pimply', 'jj', 105]"
kiloton,"['kilotons', 'nn2', 43, 'kiloton', 'nn1', 24]"
coliseum,"['coliseum', 'nn1', 914]"
zoo,"['zoo', 'nn1', 4940, 'zoos', 'nn2', 868]"
bagasse,"['bagasse', 'nn1', 36]"
pimple,"['pimples', 'nn2', 287, 'pimple', 'nn1', 247]"
printer,"['printer', 'nn1', 2766, 'printers', 'nn2', 1587]"
offload,"['offload', 'vv0', 69]"
opposite,"['opposite', 'jj', 17596, 'opposite', 'nn1', 2850, 'opposite', 'ii', 1953, 'opposite', 'rr', 975]"
buffer,"['buffer', 'nn1', 1834, 'buffers', 'nn2', 505, 'buffer', 'vv0', 255, 'buffered', 'vvn', 79, 'buffered', 'vvd', 67, 'buffers', 'vvz', 48]"
squalor,"['squalor', 'nn1', 377]"
buffet,"['buffet', 'nn1', 2226, 'buffeted', 'vvn', 332, 'buffets', 'nn2', 207, 'buffeted', 'vvd', 83, 'buffet', 'vv0', 17]"
ecolodge,"['ecolodge', 'nn1', 19]"
printed,"['printed', 'jj', 3070]"
sainted,"['sainted', 'jj', 83]"
buffed,"['buffed', 'jj', 54]"
pomade,"['pomade', 'jj', 102, 'pomades', 'nn2', 21]"
touchy,"['touchy', 'jj', 654]"
jitters,"['jitters', 'nn2', 481]"
obsidian,"['obsidian', 'nn1', 309]"
jittery,"['jittery', 'jj', 585]"
friction,"['friction', 'nn1', 2761]"
fecal,"['fecal', 'jj', 871]"
dieback,"['dieback', 'nn1', 61]"
imagined,"['imagined', 'jj', 1699]"
transact,"['transact', 'vv0', 71]"
nonbeing,"['nonbeing', 'nn1', 30]"
hindmost,"['hindmost', 'jj', 37]"
guarded,"['guarded', 'jj', 951]"
windowed,"['windowed', 'jj', 86]"
etcetera,"['etcetera', 'rr', 386]"
mondo,"['mondo', 'nn1', 104]"
slimness,"['slimness', 'nn1', 30]"
corseted,"['corseted', 'jj', 24]"
trappist,"['trappist', 'jj', 72]"
pimp,"['pimp', 'nn1', 749, 'pimps', 'nn2', 400, 'pimping', 'vvg', 96, 'pimp', 'vv0', 84, 'pimps', 'vvz', 32, 'pimped', 'vvd', 20, 'pimped', 'vvn', 17]"
carrion,"['carrion', 'nn1', 349]"
whaleman,"['whalemen', 'nn2', 42]"
ancova,"['ancova', 'nn1', 161]"
hotness,"['hotness', 'nn1', 59]"
tike,"['tike', 'nn1', 101]"
vision,"['vision', 'nn1', 32859, 'visions', 'nn2', 4023]"
morose,"['morose', 'jj', 344]"
postdoc,"['postdoc', 'nn1', 151, 'postdocs', 'nn2', 138]"
bodiless,"['bodiless', 'jj', 61]"
alarming,"['alarming', 'jj', 2737]"
sighting,"['sighting', 'nn1', 1079]"
satiety,"['satiety', 'nn1', 119]"
vender,"['venders', 'nn2', 28]"
moony,"['moonies', 'nn2', 48, 'moony', 'jj', 31, 'moony', 'nn1', 27]"
pluck,"['plucked', 'vvd', 930, 'plucked', 'vvn', 857, 'pluck', 'vv0', 815, 'plucking', 'vvg', 609, 'plucks', 'vvz', 297, 'pluck', 'nn1', 78]"
menacing,"['menacing', 'jj', 1388]"
paring,"['paring', 'jj', 268, 'parings', 'nn2', 20]"
expended,"['expended', 'jj', 23]"
flipper,"['flippers', 'nn2', 312, 'flipper', 'nn1', 175]"
gridiron,"['gridiron', 'nn1', 253]"
gaiety,"['gaiety', 'nn1', 181]"
buoyancy,"['buoyancy', 'nn1', 434]"
folate,"['folate', 'nn1', 382]"
collider,"['collider', 'nn1', 330]"
west,"['west', 'nn1', 67220]"
moistly,"['moistly', 'rr', 23]"
offworld,"['offworld', 'jj', 18]"
spyglass,"['spyglass', 'nn1', 143]"
formed,"['formed', 'jj', 72]"
photon,"['photons', 'nn2', 1119, 'photon', 'nn1', 620]"
hashtag,"['hashtag', 'nn1', 25]"
abject,"['abject', 'jj', 614]"
extant,"['extant', 'jj', 918]"
former,"['former', 'da', 104797, 'formers', 'nn2', 53, 'former', 'nn1', 19]"
bootable,"['bootable', 'jj', 26]"
pretence,"['pretence', 'nn1', 48]"
single,"['single', 'jj', 69547, 'singles', 'nn2', 3089, 'single', 'nn1', 1400, 'singled', 'vvd', 1364, 'singled', 'vvn', 1092, 'singles', 'vvz', 326, 'singling', 'vvg', 321, 'single', 'vv0', 283]"
squeezer,"['squeezer', 'nn1', 19]"
squeezed,"['squeezed', 'jj', 83]"
snuffbox,"['snuffbox', 'nn1', 21]"
graphed,"['graphed', 'jj', 24]"
reviled,"['reviled', 'jj', 83]"
dubious,"['dubious', 'jj', 2614]"
birdshot,"['birdshot', 'nn1', 54]"
analyte,"['analytes', 'nn2', 28]"
titer,"['titers', 'nn2', 68, 'titer', 'nn1', 57]"
verified,"['verified', 'jj', 120]"
nuptials,"['nuptials', 'nn2', 276]"
gelding,"['gelding', 'nn1', 265, 'geldings', 'nn2', 25]"
verifier,"['verifier', 'nn1', 23]"
holmium,"['holmium', 'nn1', 19]"
visually,"['visually', 'rr', 4321]"
edged,"['edged', 'jj', 70]"
hideaway,"['hideaway', 'nn1', 460]"
sickness,"['sickness', 'nn1', 2759]"
defy,"['defy', 'vv0', 1582, 'defies', 'vvz', 915, 'defying', 'vvg', 899, 'defied', 'vvd', 757, 'defied', 'vvn', 398]"
deflate,"['deflate', 'vv0', 271, 'deflated', 'vvd', 264, 'deflated', 'vvn', 148, 'deflates', 'vvz', 86]"
amuck,"['amuck', 'rr', 61]"
suasion,"['suasion', 'nn1', 77]"
teepee,"['teepee', 'nn1', 119, 'teepees', 'nn2', 40]"
tracking,"['tracking', 'jj', 5517]"
nondrug,"['nondrug', 'jj', 29]"
steamed,"['steamed', 'jj', 1119]"
recycler,"['recycler', 'nn1', 134]"
being,"['being', 'nn1', 13289, 'beings', 'nn2', 10924]"
mycology,"['mycology', 'nn1', 25]"
recycled,"['recycled', 'jj', 2237]"
steamer,"['steamer', 'nn1', 829, 'steamers', 'nn2', 204]"
parlay,"['parlayed', 'vvd', 189, 'parlay', 'vv0', 177, 'parlayed', 'vvn', 96]"
pupfish,"['pupfish', 'nn1', 36]"
rover,"['rover', 'nn1', 1293, 'rovers', 'nn2', 515]"
temblor,"['temblor', 'nn1', 121, 'temblors', 'nn2', 22]"
grounded,"['grounded', 'jj', 623]"
mandolin,"['mandolin', 'nn1', 248]"
adroit,"['adroit', 'jj', 178]"
plumed,"['plumed', 'jj', 118]"
grounder,"['grounder', 'nn1', 225]"
magnetar,"['magnetar', 'nn1', 73]"
glutted,"['glutted', 'jj', 30]"
haystack,"['haystack', 'nn1', 336]"
unerring,"['unerring', 'jj', 181]"
rejoin,"['rejoin', 'vv0', 693, 'rejoined', 'vvd', 439, 'rejoins', 'vvz', 137, 'rejoined', 'vvn', 108]"
lowing,"['lowing', 'jj', 85]"
unveil,"['unveiled', 'vvd', 1471, 'unveiled', 'vvn', 632, 'unveil', 'vv0', 625, 'unveils', 'vvz', 252]"
sumo,"['sumo', 'nn1', 206]"
traffic,"['traffic', 'nn1', 24213, 'traffic', 'vv0', 48, 'traffics', 'nn2', 34]"
tamarin,"['tamarins', 'nn2', 31]"
world,"['world', 'nn1', 337070, 'worlds', 'nn2', 8666]"
postal,"['postal', 'jj', 3216]"
homeroom,"['homeroom', 'nn1', 249]"
shutter,"['shutters', 'nn2', 1176, 'shutter', 'nn1', 940, 'shutter', 'vv0', 85]"
glamor,"['glamor', 'nn1', 153]"
militate,"['militate', 'vv0', 78]"
obstruct,"['obstruct', 'vv0', 548]"
seating,"['seating', 'nn1', 3036, 'seatings', 'nn2', 70]"
grub,"['grub', 'nn1', 425, 'grubs', 'nn2', 253, 'grubbing', 'vvg', 58]"
magma,"['magma', 'nn1', 473, 'magmas', 'nn2', 18]"
surtax,"['surtax', 'nn1', 142]"
diving,"['diving', 'jj', 1995, 'diving', 'nn1', 1158]"
divine,"['divine', 'jj', 8066, 'divine', 'vv0', 396, 'divining', 'vvg', 159, 'divined', 'vvd', 64, 'divined', 'vvn', 45, 'divines', 'nn2', 37, 'divines', 'vvz', 25]"
scuffed,"['scuffed', 'jj', 220]"
cavity,"['cavity', 'nn1', 2066, 'cavities', 'nn2', 766]"
seaman,"['seaman', 'nn1', 634, 'seamen', 'nn2', 345]"
drivable,"['drivable', 'jj', 27]"
squabble,"['squabble', 'nn1', 262, 'squabble', 'vv0', 87]"
averse,"['averse', 'jj', 400]"
meniscus,"['meniscus', 'nn1', 77]"
endogamy,"['endogamy', 'nn1', 93]"
bimodal,"['bimodal', 'jj', 197]"
refold,"['refolded', 'vvd', 67]"
packbag,"['packbag', 'nn1', 118]"
newsboy,"['newsboy', 'nn1', 69, 'newsboys', 'nn2', 31]"
rumpus,"['rumpus', 'nn1', 94]"
nastily,"['nastily', 'rr', 63]"
shapely,"['shapely', 'jj', 466]"
monistic,"['monistic', 'jj', 51]"
mycotic,"['mycotic', 'jj', 19]"
antidote,"['antidote', 'nn1', 1179]"
stingily,"['stingily', 'rr', 18]"
cowhide,"['cowhide', 'nn1', 88]"
lively,"['lively', 'jj', 3985, 'livelier', 'jjr', 230]"
pivot,"['pivot', 'nn1', 628, 'pivot', 'vv0', 341, 'pivots', 'vvz', 190, 'pivots', 'nn2', 152]"
gnashing,"['gnashing', 'nn1', 68]"
bubbly,"['bubbly', 'jj', 877, 'bubbly', 'nn1', 30]"
gleam,"['gleamed', 'vvd', 949, 'gleam', 'nn1', 939, 'gleam', 'vv0', 225, 'gleams', 'vvz', 176, 'gleams', 'nn2', 66]"
glean,"['gleaned', 'vvn', 832, 'glean', 'vv0', 420, 'gleaned', 'vvd', 123, 'gleaning', 'vvg', 96, 'gleans', 'vvz', 30]"
mindless,"['mindless', 'jj', 1009]"
missy,"['missy', 'nn1', 1063]"
sealed,"['sealed', 'jj', 1552]"
series,"['series', 'nn1', 62745]"
bubble,"['bubble', 'nn1', 4956, 'bubbles', 'nn2', 2934, 'bubbling', 'vvg', 501, 'bubbled', 'vvd', 436, 'bubble', 'vv0', 397, 'bubbled', 'vvn', 63, 'bubbles', 'vvz', 54]"
yays,"['yays', 'nn2', 17]"
sudoku,"['sudoku', 'nn1', 36]"
societal,"['societal', 'jj', 3372]"
whinny,"['whinnied', 'vvd', 74, 'whinny', 'nn1', 68, 'whinnies', 'nn2', 39]"
with,"['with', 'ii', 3095076]"
sarin,"['sarin', 'nn1', 134]"
abused,"['abused', 'jj', 884]"
pull,"['pulled', 'vvd', 30364, 'pull', 'vv0', 28636, 'pulling', 'vvg', 15270, 'pulls', 'vvz', 14285, 'pulled', 'vvn', 11720, 'pull', 'nn1', 2553, 'pulls', 'nn2', 273]"
rush,"['rush', 'nn1', 8084, 'rushing', 'vvg', 7741, 'rushed', 'vvd', 4843, 'rush', 'vv0', 4608, 'rushed', 'vvn', 3464, 'rushes', 'vvz', 1997, 'rushes', 'nn2', 395]"
raga,"['raga', 'nn1', 26, 'ragas', 'nn2', 20]"
panelled,"['panelled', 'jj', 19]"
monopoly,"['monopoly', 'nn1', 3664]"
tripe,"['tripe', 'nn1', 145]"
nanotube,"['nanotube', 'nn1', 139]"
ruse,"['ruse', 'nn1', 572, 'ruses', 'nn2', 44]"
dirty,"['dirty', 'jj', 12355, 'dirty', 'vv0', 457, 'dirtiest', 'jjt', 266, 'dirty', 'rr', 232, 'dirtier', 'jjr', 206, 'dirtying', 'vvg', 40, 'dirtied', 'vvd', 36, 'dirtied', 'vvn', 31]"
abuser,"['abusers', 'nn2', 1021, 'abuser', 'nn1', 580]"
ragu,"['ragu', 'nn1', 83]"
monopole,"['monopole', 'nn1', 17]"
pulp,"['pulp', 'nn1', 2069, 'pulps', 'nn2', 69, 'pulp', 'vv0', 60, 'pulping', 'vvg', 32, 'pulped', 'vvn', 18]"
rust,"['rust', 'nn1', 1590, 'rust', 'vv0', 501, 'rusting', 'vvg', 220, 'rusted', 'vvn', 105, 'rusts', 'nn2', 40, 'rusted', 'vvd', 37, 'rusts', 'vvz', 26]"
patois,"['patois', 'nn1', 126]"
epaulet,"['epaulets', 'nn2', 110, 'epaulet', 'nn1', 22]"
watcher,"['watchers', 'nn2', 1532, 'watcher', 'nn1', 537]"
sawhorse,"['sawhorse', 'nn1', 96]"
plangent,"['plangent', 'jj', 39]"
ensuing,"['ensuing', 'jj', 1773]"
creak,"['creaked', 'vvd', 743, 'creak', 'nn1', 397, 'creak', 'vv0', 251, 'creaks', 'nn2', 169, 'creaks', 'vvz', 127, 'creaked', 'vvn', 22]"
jargon,"['jargon', 'nn1', 1087]"
tremble,"['trembled', 'vvd', 1332, 'tremble', 'vv0', 1055, 'trembles', 'vvz', 283, 'trembled', 'vvn', 43]"
slobber,"['slobber', 'nn1', 83]"
cream,"['cream', 'nn1', 21395, 'creams', 'nn2', 948, 'cream', 'jj', 376, 'creamed', 'vvd', 108, 'cream', 'vv0', 75, 'creamer', 'jjr', 69, 'creaming', 'vvg', 52, 'creamed', 'vvn', 50]"
moniker,"['moniker', 'nn1', 527, 'monikers', 'nn2', 80]"
ideally,"['ideally', 'rr', 2652]"
yogi,"['yogis', 'nn2', 50]"
friggin,"['friggin', 'jj', 272]"
crofter,"['crofters', 'nn2', 28]"
massless,"['massless', 'jj', 72]"
passerby,"['passerby', 'nn1', 279]"
gyrus,"['gyrus', 'nn1', 23]"
midget,"['midget', 'nn1', 425, 'midgets', 'nn2', 125]"
tricky,"['tricky', 'jj', 3365, 'trickier', 'jjr', 364]"
omnibus,"['omnibus', 'nn1', 437]"
thorn,"['thorns', 'nn2', 748, 'thorn', 'nn1', 665]"
madrigal,"['madrigal', 'nn1', 106]"
dyed,"['dyed', 'jj', 433]"
loftlike,"['loftlike', 'jj', 37]"
curate,"['curated', 'vvd', 188, 'curated', 'vvn', 162, 'curate', 'nn1', 121, 'curating', 'vvg', 65, 'curates', 'nn2', 29]"
beware,"['beware', 'vv0', 1748]"
ceramic,"['ceramic', 'jj', 2708, 'ceramic', 'nn1', 515]"
readerly,"['readerly', 'jj', 52]"
theropod,"['theropod', 'nn1', 46]"
taxicab,"['taxicab', 'nn1', 249, 'taxicabs', 'nn2', 83]"
predawn,"['predawn', 'jj', 467]"
norm,"['norms', 'nn2', 5975, 'norm', 'nn1', 4565, 'normed', 'vvn', 48, 'normed', 'vvd', 39]"
roadway,"['roadway', 'nn1', 916, 'roadways', 'nn2', 537]"
baton,"['baton', 'nn1', 944, 'batons', 'nn2', 235]"
burgher,"['burghers', 'nn2', 111, 'burgher', 'nn1', 40]"
floater,"['floater', 'nn1', 148, 'floaters', 'nn2', 140]"
grannie,"['grannie', 'nn1', 20]"
rootless,"['rootless', 'jj', 137]"
recommit,"['recommit', 'vv0', 67]"
boozer,"['boozer', 'nn1', 62, 'boozers', 'nn2', 18]"
sand,"['sand', 'nn1', 16618, 'sands', 'nn2', 1321, 'sanding', 'vvg', 373, 'sanded', 'vvn', 128, 'sanded', 'vvd', 124, 'sand', 'vv0', 111, 'sands', 'vvz', 18]"
sane,"['sane', 'jj', 1709, 'saner', 'jjr', 124, 'sanest', 'jjt', 30]"
small,"['small', 'jj', 177437, 'smaller', 'jjr', 30639, 'smallest', 'jjt', 4379, 'small', 'rr', 275]"
milord,"['milord', 'nn1', 72]"
healed,"['healed', 'jj', 66]"
past,"['past', 'jj', 65563, 'past', 'nn1', 44415, 'past', 'ii', 32456, 'past', 'rr', 9167, 'pasts', 'nn2', 441]"
burnish,"['burnish', 'vv0', 126]"
pass,"['pass', 'vv0', 31909, 'passed', 'vvd', 25554, 'passed', 'vvn', 23128, 'pass', 'nn1', 12779, 'passes', 'vvz', 8429, 'passes', 'nn2', 5601]"
healer,"['healer', 'nn1', 1080, 'healers', 'nn2', 806]"
quicken,"['quickens', 'vvz', 171]"
menswear,"['menswear', 'nn1', 190]"
clock,"['clock', 'nn1', 12461, 'clocks', 'nn2', 1731, 'clocked', 'vvn', 218, 'clock', 'vv0', 216, 'clocked', 'vvd', 190, 'clocking', 'vvg', 177, 'clocks', 'vvz', 43]"
palatal,"['palatal', 'jj', 169]"
corked,"['corked', 'jj', 47]"
jurist,"['jurists', 'nn2', 321, 'jurist', 'nn1', 258]"
full,"['full', 'jj', 87329, 'full', 'rr', 3468, 'fuller', 'jjr', 1293, 'fullest', 'jjt', 875]"
hash,"['hash', 'nn1', 648, 'hash', 'vv0', 307, 'hashing', 'vvg', 76, 'hashed', 'vvd', 55, 'hashed', 'vvn', 52]"
gandy,"['gandy', 'jj', 19]"
tubeless,"['tubeless', 'jj', 115]"
november,"['november', 'nn1', 28285]"
hasp,"['hasp', 'nn1', 39]"
zirconia,"['zirconia', 'nn1', 30]"
provably,"['provably', 'rr', 21]"
prion,"['prion', 'nn1', 216, 'prions', 'nn2', 124]"
mouldy,"['mouldy', 'jj', 20]"
prior,"['prior', 'ii', 13328, 'prior', 'jj', 6894, 'prior', 'rr', 974, 'priors', 'nn2', 62, 'priori', 'nn2', 22]"
periodic,"['periodic', 'jj', 2672]"
provable,"['provable', 'jj', 107]"
welter,"['welter', 'nn1', 250]"
followed,"['followed', 'vvn', 27]"
plink,"['plinking', 'vvg', 47, 'plink', 'vv0', 40, 'plink', 'nn1', 36]"
